area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1965,kt,0.2324
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1965,kt,0.0523
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1966,kg,12968236.77
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1966,kt,0.2496
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1966,kt,0.2038
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1966,kt,0.0459
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1967,kg,14018189.63
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1967,kt,0.2699
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1967,kt,0.2203
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1967,kt,0.0496
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1968,kg,13602335.01
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1968,kt,0.2618
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1968,kt,0.2138
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1968,kt,0.0481
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1969,kg,12092224.98
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1969,kt,0.2328
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1969,kt,0.19
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1969,kt,0.0428
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1970,kg,13899579.38
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1970,kt,0.2676
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1970,kt,0.2184
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1970,kt,0.0491
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1971,kg,13503082.72
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1971,kt,0.2599
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1971,kt,0.2122
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1971,kt,0.0477
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1972,kg,12168630.25
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1972,kt,0.2342
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1972,kt,0.1912
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1972,kt,0.043
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1973,kg,12122073.44
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1973,kt,0.2333
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1973,kt,0.1905
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1973,kt,0.0429
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1974,kg,12018518.35
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1974,kt,0.2314
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1974,kt,0.1889
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1974,kt,0.0425
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1975,kg,9161978.486
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1975,kt,0.1764
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1975,kt,0.144
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1975,kt,0.0324
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1976,kg,9546666.297
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1976,kt,0.1838
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1976,kt,0.15
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1976,kt,0.0338
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1977,kg,11605823.32
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1977,kt,0.2234
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1977,kt,0.1824
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1977,kt,0.041
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1978,kg,11940923.17
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1978,kt,0.2299
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1978,kt,0.1876
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1978,kt,0.0422
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1979,kg,10862843.99
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1979,kt,0.2091
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1979,kt,0.1707
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1979,kt,0.0384
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1980,kg,11540928.93
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1980,kt,0.2222
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1980,kt,0.1814
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1980,kt,0.0408
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1981,kg,10351590.1
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1981,kt,0.1993
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1981,kt,0.1627
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1981,kt,0.0366
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1982,kg,11011468.73
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1982,kt,0.212
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1982,kt,0.173
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1982,kt,0.0389
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1983,kg,10077375.24
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1983,kt,0.194
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1983,kt,0.1584
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1983,kt,0.0356
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1984,kg,11702329.46
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1984,kt,0.2253
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1984,kt,0.1839
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1984,kt,0.0414
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1985,kg,11032857.91
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1985,kt,0.2124
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1985,kt,0.1734
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1985,kt,0.039
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1986,kg,10266296.37
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1986,kt,0.1976
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1986,kt,0.1613
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1986,kt,0.0363
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1987,kg,10612809.76
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1987,kt,0.2043
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1987,kt,0.1668
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1987,kt,0.0375
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1988,kg,10806065.75
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1988,kt,0.208
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1988,kt,0.1698
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1988,kt,0.0382
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1989,kg,10034091.69
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1989,kt,0.1932
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1989,kt,0.1577
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1989,kt,0.0355
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1990,kg,10283459.56
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1990,kt,0.198
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1990,kt,0.1616
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1990,kt,0.0364
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1991,kg,10079745.53
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1991,kt,0.194
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1991,kt,0.1584
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1991,kt,0.0356
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1992,kg,11704946.35
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1992,kt,0.2253
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1992,kt,0.1839
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1992,kt,0.0414
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1993,kg,10744161.89
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1993,kt,0.2068
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1993,kt,0.1688
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1993,kt,0.038
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1994,kg,10071373.28
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1994,kt,0.1939
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1994,kt,0.1583
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1994,kt,0.0356
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1995,kg,10090276.48
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1995,kt,0.1942
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1995,kt,0.1586
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1995,kt,0.0357
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1996,kg,11056890.89
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1996,kt,0.2128
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1996,kt,0.1738
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1996,kt,0.0391
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1997,kg,10711602.66
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1997,kt,0.2062
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1997,kt,0.1683
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1997,kt,0.0379
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1998,kg,9961733.024
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1998,kt,0.1918
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1998,kt,0.1565
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1998,kt,0.0352
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),1999,kg,10963273.7
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),1999,kt,0.211
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),1999,kt,0.1723
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),1999,kt,0.0388
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2000,kg,10217822.63
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2000,kt,0.1967
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2000,kt,0.1606
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2000,kt,0.0361
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2001,kg,10209672.29
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2001,kt,0.1965
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2001,kt,0.1604
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2001,kt,0.0361
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2002,kg,10380371.3
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2002,kt,0.1998
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2002,kt,0.1631
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2002,kt,0.0367
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2003,kg,9047668.144
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2003,kt,0.1742
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2003,kt,0.1422
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2003,kt,0.032
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2004,kg,9527989.058
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2004,kt,0.1834
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2004,kt,0.1497
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2004,kt,0.0337
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2005,kg,8947583.31
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2005,kt,0.1722
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2005,kt,0.1406
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2005,kt,0.0316
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2006,kg,8908207.041
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2006,kt,0.1715
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2006,kt,0.14
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2006,kt,0.0315
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2007,kg,8660374.332
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2007,kt,0.1667
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2007,kt,0.1361
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2007,kt,0.0306
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2008,kg,9108048.663
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2008,kt,0.1753
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2008,kt,0.1431
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2008,kt,0.0322
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2009,kg,9508213.67
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2009,kt,0.183
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2009,kt,0.1494
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2009,kt,0.0336
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2010,kg,9037954.838
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2010,kt,0.174
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2010,kt,0.142
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2010,kt,0.032
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2011,kg,9464046.905
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2011,kt,0.1822
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2011,kt,0.1487
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2011,kt,0.0335
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2012,kg,7756843.04
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2012,kt,0.1493
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2012,kt,0.1219
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2012,kt,0.0274
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2013,kg,8685260.882
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2013,kt,0.1672
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2013,kt,0.1365
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2013,kt,0.0307
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2014,kg,8955576.048
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2014,kt,0.1724
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2014,kt,0.1407
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2014,kt,0.0317
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2015,kg,8431333.589
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2015,kt,0.1623
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2015,kt,0.1325
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2015,kt,0.0298
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2016,kg,8392945.125
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2016,kt,0.1616
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2016,kt,0.1319
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2016,kt,0.0297
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2017,kg,9371306.048
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2017,kt,0.1804
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2017,kt,0.1473
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2017,kt,0.0331
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2018,kg,8076553.568
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2018,kt,0.1555
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2018,kt,0.1269
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2018,kt,0.0286
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2019,kg,8410553.942
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2019,kt,0.1619
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2019,kt,0.1322
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2019,kt,0.0297
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2020,kg,8584254.309
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2020,kt,0.1652
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2020,kt,0.1349
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2020,kt,0.0304
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2021,kg,8079650.5
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2021,kt,0.1555
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2021,kt,0.127
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2021,kt,0.0286
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2022,kg,7790184.266
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2022,kt,0.15
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2022,kt,0.1224
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2022,kt,0.0275
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (N content),2023,kg,7187566.085
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Emissions N2O),2023,kt,0.1384
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Direct emissions N2O),2023,kt,0.1129
United Kingdom of Great Britain and Northern Ireland,Potatoes,Crop residues (Indirect emissions N2O),2023,kt,0.0254
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1961,kg,209954.3808
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1961,kt,0.004
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1961,kt,0.0033
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1961,kt,7e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1962,kg,195084.8246
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1962,kt,0.0038
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1962,kt,0.0031
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1962,kt,7e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1963,kg,251044.8237
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1963,kt,0.0048
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1963,kt,0.0039
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1963,kt,9e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1964,kg,278111.2056
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1964,kt,0.0054
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1964,kt,0.0044
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1964,kt,0.001
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1965,kg,234513.3294
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1965,kt,0.0045
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1965,kt,0.0037
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1965,kt,8e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1966,kg,124276.8349
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1966,kt,0.0024
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1966,kt,0.002
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1966,kt,4e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1967,kg,135797.7281
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1967,kt,0.0026
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1967,kt,0.0021
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1967,kt,5e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1968,kg,126774.8392
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1968,kt,0.0024
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1968,kt,0.002
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Indirect emissions N2O),1968,kt,4e-4
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (N content),1969,kg,121771.1419
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Emissions N2O),1969,kt,0.0023
United Kingdom of Great Britain and Northern Ireland,Rye,Crop residues (Direct emissions N2O),1969,kt,0.0019
